"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 12:54:04 GMT 2022","Mon Jul 04 12:54:07 GMT 2022","3349","","Add to Cart Test","","","","Verify User not should be able add items to the cart without succesful login",""
"passed","Mon Jul 04 12:53:58 GMT 2022","Mon Jul 04 12:54:03 GMT 2022","5595","","Add to Cart Test","","","","Verify User should be able to login with valid credentials and add items to the cart",""
